119380;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.50,-0.13,9.31,30.4,5.62,-1.91,0.36;131,-62,-569;28.00,28.00,28.00,28.00
119675;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.51,-0.11,9.38,30.3,5.50,-1.91,0.60;128,-62,-569;28.00,28.00,28.00,27.75
119972;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.53,-0.12,9.41,30.2,5.50,-1.85,0.48;133,-62,-566;28.00,28.00,28.00,28.00
120267;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.53,-0.09,9.38,30.2,5.44,-1.97,0.48;128,-64,-568;28.00,28.00,28.00,28.00
120562;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.56,-0.05,9.39,30.2,5.44,-1.97,0.42;130,-63,-568;28.00,28.00,28.00,28.00
120856;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.57,-0.09,9.35,30.2,5.56,-2.03,0.36;128,-61,-568;28.00,28.00,28.00,28.00
121155;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.55,-0.09,9.41,30.3,5.44,-1.97,0.48;130,-63,-567;28.00,28.00,28.00,28.00
121450;0:0:0,!,0.00000,0.00000,0.00;;0.56,-0.10,9.34,30.3,5.50,-1.97,0.60;129,-62,-568;28.00,28.00,28.00,28.00
121742;0:0:0,!,0.00000,0.00000,0.00;23.2,101262,5;0.55,-0.11,9.38,30.3,5.44,-1.97,0.60;129,-60,-569;28.00,28.00,28.00,28.00
122037;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.48,-0.08,9.34,30.2,5.56,-1.97,0.54;130,-61,-568;28.00,28.00,28.00,28.00
122343;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.58,-0.13,9.37,30.3,5.44,-1.85,0.54;130,-63,-566;28.00,28.00,28.00,28.00
122637;0:0:0,!,0.00000,0.00000,0.00;28.8,101251,6;0.53,-0.09,9.34,30.2,5.50,-1.85,0.36;133,-63,-567;28.00,28.00,28.00,28.00
122931;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.47,-0.06,9.38,30.2,5.56,-1.91,0.42;128,-61,-567;28.00,28.00,28.00,28.00
123227;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.50,-0.08,9.34,30.2,5.56,-2.09,0.42;127,-65,-568;28.00,28.00,28.00,28.00
123561;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.53,-0.10,9.42,30.2,5.50,-1.85,0.42;130,-63,-568;28.00,28.00,28.00,27.75
123855;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.54,-0.08,9.27,30.3,5.74,-2.09,0.42;131,-63,-567;28.00,28.00,28.00,28.00
124151;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.53,-0.04,9.30,30.2,5.38,-1.79,0.42;131,-62,-569;28.00,28.00,28.00,28.00
124446;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.55,-0.08,9.33,30.2,5.56,-2.03,0.36;128,-63,-570;28.00,28.00,28.00,28.00
124744;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.52,-0.16,9.41,30.2,5.50,-1.91,0.54;127,-62,-568;28.00,28.00,28.00,28.00
125039;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.52,-0.02,9.31,30.3,5.56,-2.03,0.48;129,-62,-569;28.00,28.00,28.00,27.75
125334;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.56,-0.10,9.39,30.2,5.50,-1.91,0.48;131,-64,-569;28.00,28.00,28.00,28.00
125629;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.55,-0.10,9.34,30.4,5.56,-1.85,0.48;129,-62,-567;28.00,28.00,28.00,27.75
125927;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.52,-0.12,9.31,30.2,5.56,-2.09,0.48;129,-64,-568;28.00,28.00,28.00,28.00
126223;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.52,-0.07,9.37,30.2,5.50,-1.97,0.42;129,-63,-568;28.00,28.00,28.00,28.00
126517;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.52,-0.09,9.34,30.2,5.62,-1.97,0.48;130,-61,-568;28.00,28.00,28.00,27.75
126811;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.65,-0.03,9.37,30.3,5.50,-1.97,0.42;;28.00,28.00,28.00,28.00
127110;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.58,-0.11,9.37,30.2,5.50,-1.91,0.48;128,-64,-567;28.00,28.00,28.00,27.75
127405;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.52,-0.09,9.37,30.2,5.50,-1.91,0.36;133,-62,-567;28.00,28.00,28.00,27.75
127699;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.55,-0.14,9.46,30.2,5.50,-1.91,0.48;127,-61,-567;28.00,28.00,28.00,28.00
127993;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.56,-0.05,9.36,30.2,5.50,-2.03,0.36;129,-62,-567;28.00,28.00,28.00,27.75
128294;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.48,-0.14,9.36,30.3,5.56,-1.91,0.54;129,-60,-570;28.00,28.00,28.00,27.75
128588;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.51,-0.04,9.35,30.2,5.56,-1.97,0.48;129,-60,-566;28.00,28.00,28.00,27.75
128883;0:0:0,!,0.00000,0.00000,0.00;28.8,101254,6;0.56,-0.04,9.26,30.2,5.32,-2.03,0.42;129,-65,-571;28.00,28.00,28.00,28.00
129178;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.52,-0.08,9.28,30.3,5.50,-2.09,0.54;132,-61,-566;28.00,28.00,28.00,28.00
129473;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.56,-0.12,9.38,30.2,5.56,-1.91,0.36;129,-66,-570;28.00,28.00,28.00,27.75
129770;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.52,-0.05,9.36,30.2,5.50,-1.85,0.54;129,-63,-569;28.00,28.00,28.00,27.75
130065;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.55,-0.09,9.45,30.3,5.44,-1.85,0.54;130,-62,-570;28.00,28.00,28.00,28.00
130361;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.59,-0.14,9.50,30.2,5.50,-1.85,0.36;129,-63,-567;28.00,28.00,28.00,27.75
130655;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.56,-0.16,9.39,30.2,5.50,-1.79,0.48;131,-63,-568;28.00,28.00,28.00,27.75
130952;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.56,-0.09,9.42,30.3,5.50,-1.97,0.36;129,-62,-569;28.00,28.00,28.00,27.75
131258;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.54,-0.03,9.35,30.2,5.50,-2.09,0.48;130,-66,-565;28.00,28.00,28.00,28.00
131553;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.60,-0.10,9.38,30.3,5.56,-1.97,0.60;129,-62,-565;28.00,28.00,28.00,27.75
131847;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.58,-0.08,9.25,30.2,5.62,-1.91,0.36;129,-62,-568;28.00,28.00,28.00,27.75
132145;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.54,-0.06,9.32,30.2,5.50,-2.03,0.42;131,-61,-570;28.00,28.00,28.00,27.75
132440;0:0:0,!,0.00000,0.00000,0.00;;0.56,-0.12,9.40,30.2,5.38,-1.97,0.42;128,-62,-569;28.00,28.00,28.00,27.75
132732;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.58,-0.09,9.29,30.3,5.38,-1.91,0.36;127,-61,-565;28.00,28.00,28.00,27.75
133039;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.52,-0.11,9.25,30.2,5.68,-2.09,0.42;129,-62,-567;28.00,28.00,28.00,27.75
133335;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.57,-0.09,9.41,30.3,5.56,-1.91,0.48;128,-61,-567;28.00,28.00,28.00,27.75
133628;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.51,-0.09,9.37,30.2,5.50,-1.97,0.42;129,-62,-567;28.00,28.00,28.00,27.75
133923;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.52,-0.07,9.41,30.2,5.50,-1.91,0.36;131,-63,-566;28.00,28.00,28.00,27.75
134219;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.52,-0.09,9.34,30.2,5.50,-1.79,0.48;129,-61,-567;28.00,28.00,28.00,27.75
134516;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.55,-0.07,9.38,30.2,5.56,-1.85,0.36;131,-61,-570;28.00,28.00,28.00,27.75
134810;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.55,-0.12,9.33,30.3,5.56,-1.91,0.48;130,-60,-566;28.00,28.00,28.00,27.75
135107;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.56,-0.11,9.41,30.3,5.44,-1.91,0.42;129,-62,-569;28.00,28.00,28.00,27.75
135402;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.54,-0.13,9.42,30.2,5.44,-1.85,0.42;129,-61,-567;28.00,28.00,28.00,27.75
135700;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.51,-0.08,9.37,30.2,5.56,-1.91,0.48;129,-62,-566;28.00,28.00,28.00,27.75
135995;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.58,-0.07,9.31,30.2,5.50,-1.85,0.48;131,-61,-567;28.00,28.00,28.00,28.00
136291;0:0:0,!,0.00000,0.00000,0.00;28.8,101271,4;0.54,-0.14,9.35,30.3,5.44,-2.09,0.36;130,-62,-566;28.00,28.00,28.00,27.75
136585;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.57,-0.12,9.39,30.2,5.38,-1.91,0.48;128,-61,-567;28.00,28.00,28.00,27.75
136884;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.59,-0.12,9.33,30.3,5.56,-1.97,0.54;127,-62,-567;28.00,28.00,28.00,27.75
137180;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.53,-0.05,9.38,30.2,5.50,-1.91,0.42;127,-63,-565;28.00,28.00,28.00,27.75
137474;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.52,-0.08,9.30,30.2,5.56,-1.91,0.48;128,-61,-568;28.00,28.00,28.00,27.75
137768;0:0:0,!,0.00000,0.00000,0.00;28.8,101251,6;0.56,-0.09,9.37,30.2,5.44,-1.97,0.54;128,-63,-569;28.00,28.00,28.00,27.75
138068;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.53,-0.05,9.37,30.2,5.68,-1.97,0.36;129,-61,-569;28.00,28.00,28.00,27.75
138364;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.52,-0.13,9.43,30.2,5.50,-1.97,0.30;133,-62,-566;28.00,28.00,28.00,27.75
138658;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.55,-0.16,9.36,30.3,5.50,-2.03,0.48;128,-62,-563;28.00,28.00,28.00,27.75
138953;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.53,-0.04,9.32,30.2,5.62,-1.97,0.48;132,-60,-570;28.00,28.00,28.00,27.75
139254;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.51,-0.11,9.31,30.3,5.32,-1.97,0.42;129,-63,-568;28.00,28.00,28.00,27.75
139548;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.50,-0.15,9.39,30.3,5.44,-1.85,0.54;131,-64,-566;28.00,28.00,28.00,27.75
139843;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.56,-0.14,9.46,30.2,5.32,-1.97,0.60;128,-62,-565;28.00,28.00,28.00,27.75
140139;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.50,-0.08,9.33,30.2,5.50,-1.91,0.48;129,-60,-568;28.00,28.00,28.00,27.75
140434;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.60,-0.14,9.39,30.2,5.56,-1.97,0.48;129,-61,-567;28.00,28.00,28.00,27.75
140731;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.57,-0.05,9.43,30.2,5.38,-1.79,0.48;132,-62,-567;28.00,28.00,28.00,27.75
141026;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.55,-0.07,9.37,30.2,5.68,-2.15,0.54;130,-63,-566;28.00,28.00,28.00,27.75
141322;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.58,-0.12,9.33,30.2,5.62,-2.09,0.36;126,-60,-566;28.00,28.00,28.00,27.75
141617;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.58,-0.11,9.44,30.3,5.44,-1.97,0.48;128,-62,-568;28.00,28.00,28.00,27.75
141914;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.54,-0.11,9.40,30.2,5.44,-1.79,0.48;130,-62,-569;28.00,28.00,28.00,27.75
142209;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.60,-0.11,9.32,30.2,5.62,-1.91,0.48;129,-61,-569;28.00,28.00,28.00,27.75
142503;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.53,-0.09,9.36,30.3,5.50,-1.97,0.54;128,-61,-571;28.00,28.00,28.00,27.75
142798;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.61,-0.10,9.36,30.2,5.50,-1.74,0.48;128,-63,-568;28.00,28.00,28.00,27.75
143096;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.58,-0.05,9.33,30.2,5.44,-1.91,0.54;129,-63,-568;28.00,28.00,28.00,27.75
143410;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.50,-0.04,9.34,30.2,5.44,-1.91,0.48;129,-59,-568;28.00,28.00,28.00,27.75
143705;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.61,-0.07,9.36,30.3,5.50,-1.97,0.48;127,-60,-567;28.00,28.00,28.00,27.75
143998;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.50,-0.08,9.39,30.3,5.50,-1.85,0.60;131,-63,-569;28.00,28.00,28.00,27.75
144296;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.57,-0.07,9.26,30.2,5.44,-2.03,0.48;128,-64,-570;28.00,28.00,28.00,27.75
144591;0:0:0,!,0.00000,0.00000,0.00;28.8,101268,5;0.50,-0.09,9.41,30.2,5.56,-1.85,0.42;130,-64,-568;28.00,28.00,28.00,27.75
144885;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.54,-0.07,9.36,30.2,5.44,-1.97,0.48;129,-62,-569;28.00,28.00,28.00,27.75
145182;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.54,-0.09,9.36,30.2,5.56,-2.09,0.48;130,-61,-567;28.00,28.00,28.00,27.75
145479;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.52,-0.11,9.38,30.2,5.44,-1.91,0.48;130,-61,-566;28.00,28.00,28.00,27.75
145773;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.60,-0.12,9.31,30.2,5.44,-2.09,0.42;131,-63,-567;28.00,28.00,28.00,27.75
146069;0:0:0,!,0.00000,0.00000,0.00;28.8,101271,4;0.63,-0.09,9.39,30.2,5.56,-1.91,0.60;130,-60,-568;28.00,28.00,28.00,27.75
146365;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.56,-0.10,9.40,30.2,5.38,-2.09,0.48;131,-63,-565;28.00,28.00,28.00,27.75
146662;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.53,-0.12,9.33,30.2,5.50,-1.91,0.48;128,-60,-568;28.00,28.00,28.00,27.75
146956;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.57,-0.11,9.41,30.2,5.38,-1.85,0.36;130,-60,-565;28.00,28.00,28.00,27.75
147252;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.58,-0.05,9.39,30.2,5.44,-2.09,0.54;128,-62,-567;28.00,28.00,28.00,27.75
147547;0:0:0,!,0.00000,0.00000,0.00;28.8,101270,5;0.51,-0.08,9.23,30.3,5.56,-2.03,0.42;129,-62,-569;28.00,28.00,28.00,27.75
147844;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.53,-0.10,9.37,30.2,5.50,-1.91,0.66;130,-61,-567;28.00,28.00,28.00,27.75
148140;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.57,-0.05,9.38,30.2,5.38,-1.91,0.42;130,-63,-569;28.00,28.00,28.00,27.75
148435;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.51,-0.10,9.40,30.2,5.56,-1.79,0.42;131,-63,-568;28.00,28.00,28.00,27.75
148729;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.53,-0.04,9.37,30.3,5.38,-1.85,0.48;130,-65,-568;28.00,28.00,28.00,27.75
149028;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.51,-0.11,9.36,30.3,5.62,-1.97,0.60;129,-61,-568;28.00,28.00,28.00,27.75
149323;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.60,-0.11,9.34,30.3,5.50,-1.79,0.54;128,-60,-571;28.00,28.00,28.00,27.75
149618;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.55,-0.11,9.31,30.2,5.44,-1.91,0.48;131,-62,-566;28.00,28.00,28.00,27.75
149912;0:0:0,!,0.00000,0.00000,0.00;28.8,101268,5;0.54,-0.09,9.54,30.3,5.44,-1.97,0.42;126,-61,-567;28.00,28.00,28.00,27.75
150213;0:0:0,!,0.00000,0.00000,0.00;;0.51,-0.09,9.35,30.2,5.38,-1.91,0.54;130,-62,-566;28.00,28.00,28.00,27.75
150505;0:0:0,!,0.00000,0.00000,0.00;28.8,101251,6;0.56,-0.10,9.31,30.3,5.44,-1.85,0.42;128,-62,-568;28.00,28.00,28.00,27.75
150800;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.57,-0.10,9.39,30.2,5.38,-2.03,0.36;132,-62,-568;28.00,28.00,28.00,27.75
151096;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.54,-0.11,9.36,30.2,5.56,-1.97,0.42;127,-62,-566;28.00,28.00,28.00,27.75
151397;0:0:0,!,0.00000,0.00000,0.00;28.8,101252,6;0.58,-0.14,9.36,30.2,5.44,-1.79,0.42;130,-61,-567;28.00,28.00,28.00,27.75
151691;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.48,-0.06,9.27,30.2,5.50,-2.03,0.42;130,-63,-568;28.00,28.00,28.00,27.75
2917;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.57,-0.09,9.36,30.2,5.44,-1.91,0.54;129,-64,-570;27.75,27.75,27.75,27.75
4643;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.52,-0.07,9.26,30.3,5.38,-2.03,0.42;131,-60,-568;27.75,27.75,28.00,27.75
6371;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.60,-0.04,9.37,30.2,5.44,-1.97,0.48;129,-60,-570;27.75,27.75,28.00,27.75
8118;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.57,-0.11,9.41,30.3,5.62,-1.85,0.42;132,-63,-568;27.75,27.75,28.00,27.75
9844;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.57,-0.09,9.32,30.3,5.50,-1.85,0.30;130,-62,-568;27.75,27.75,27.75,27.75
11606;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.50,-0.13,9.33,30.2,5.50,-1.91,0.48;128,-60,-569;27.75,27.75,28.00,27.75
13377;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.54,-0.11,9.36,30.2,5.62,-2.09,0.48;127,-65,-562;27.75,27.75,27.75,27.75
15145;0:0:0,!,0.00000,0.00000,0.00;23.2,101268,5;0.57,-0.14,9.44,30.2,5.56,-1.97,0.54;128,-59,-568;27.75,27.75,27.75,27.75
16907;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.54,-0.05,9.34,30.3,5.50,-1.91,0.48;128,-65,-569;27.75,27.75,27.75,27.75
18667;0:0:0,!,0.00000,0.00000,0.00;28.8,101254,6;0.54,-0.10,9.43,30.3,5.50,-1.91,0.42;129,-63,-566;27.75,27.75,27.75,27.75
20433;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.53,-0.13,9.34,30.2,5.62,-1.91,0.60;130,-63,-568;27.75,27.75,27.75,27.75
22200;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.51,-0.09,9.34,30.3,5.50,-1.85,0.48;132,-62,-570;27.75,27.75,27.75,27.75
23961;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.55,-0.07,9.37,30.2,5.50,-1.97,0.30;128,-63,-569;27.75,27.75,27.75,27.75
25721;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.57,-0.11,9.33,30.3,5.44,-2.09,0.48;129,-64,-571;27.75,27.75,27.75,27.75
27482;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.57,-0.09,9.31,30.2,5.50,-2.09,0.48;127,-61,-565;27.75,27.75,27.75,27.50
29251;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.58,-0.09,9.45,30.3,6.04,-2.93,0.60;132,-62,-568;27.75,27.75,27.75,27.75
31011;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.56,-0.05,9.40,30.2,5.38,-2.15,0.48;131,-64,-568;27.75,27.75,27.75,27.50
32773;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.60,-0.10,9.36,30.3,5.38,-1.97,0.54;129,-65,-571;27.75,27.75,27.75,27.50
34533;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.57,-0.12,9.36,30.3,5.62,-1.79,0.54;130,-62,-567;27.75,27.75,27.75,27.50
36313;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.59,-0.06,9.28,30.2,5.56,-1.97,0.30;130,-61,-567;27.75,27.75,27.75,27.50
38074;0:0:0,!,0.00000,0.00000,0.00;28.8,101266,5;0.56,-0.15,9.37,30.2,5.50,-1.97,0.54;131,-62,-569;27.75,27.75,27.75,27.50
39835;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.58,-0.16,9.25,30.4,5.44,-1.97,0.42;130,-60,-570;27.75,27.75,27.75,27.50
41613;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.55,-0.10,9.35,30.2,5.44,-1.91,0.48;129,-61,-568;27.75,27.75,27.75,27.50
43378;0:0:0,!,0.00000,0.00000,0.00;28.8,101255,6;0.57,-0.09,9.35,30.2,5.38,-2.03,0.48;128,-62,-570;27.75,27.75,27.75,27.50
45139;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.53,-0.09,9.32,30.2,5.50,-1.91,0.48;131,-65,-567;27.75,27.75,27.75,27.50
46901;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.60,-0.11,9.33,30.3,5.38,-1.97,0.42;129,-64,-567;27.75,27.75,27.75,27.50
48661;0:0:0,!,0.00000,0.00000,0.00;28.8,101254,6;0.54,-0.06,9.31,30.2,5.50,-1.97,0.36;132,-62,-568;27.75,27.75,27.75,27.50
50429;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.61,-0.08,9.33,30.3,5.50,-1.91,0.36;129,-63,-570;27.75,27.75,27.75,27.50
52191;0:0:0,!,0.00000,0.00000,0.00;28.8,101259,5;0.59,-0.11,9.39,30.2,5.38,-1.91,0.48;129,-63,-567;27.75,27.75,27.75,27.50
53951;0:0:0,!,0.00000,0.00000,0.00;;0.60,-0.12,9.37,30.3,5.50,-1.97,0.42;129,-64,-568;27.75,27.75,27.75,27.50
55721;0:0:0,!,0.00000,0.00000,0.00;28.8,101254,6;0.57,-0.04,9.27,30.2,5.50,-1.91,0.48;130,-62,-568;27.75,27.75,27.75,27.50
57482;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.53,-0.13,9.35,30.2,5.56,-1.91,0.54;129,-62,-566;27.75,27.75,27.75,27.50
59250;0:0:0,!,0.00000,0.00000,0.00;28.8,101262,5;0.57,-0.08,9.38,30.3,5.44,-2.03,0.48;132,-65,-570;27.75,27.75,27.75,27.50
61011;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.56,-0.09,9.35,30.3,5.44,-2.03,0.36;129,-61,-569;27.75,27.75,27.75,27.50
62778;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.55,-0.06,9.36,30.3,5.56,-2.09,0.54;132,-64,-568;27.75,27.75,27.75,27.50
64579;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.52,-0.11,9.32,30.4,5.56,-2.03,0.48;131,-63,-568;27.75,27.75,27.75,27.50
66347;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.57,0.01,9.40,30.3,5.56,-1.85,0.48;129,-59,-572;27.75,27.75,27.75,27.50
68108;0:0:0,!,0.00000,0.00000,0.00;28.8,101263,5;0.55,-0.07,9.31,30.3,5.38,-2.03,0.36;130,-63,-571;27.75,27.75,27.75,27.50
69868;0:0:0,!,0.00000,0.00000,0.00;28.8,101258,6;0.55,-0.06,9.36,30.2,5.44,-1.85,0.54;131,-62,-568;27.75,27.75,27.75,27.50
71629;0:0:0,!,0.00000,0.00000,0.00;28.8,101258,6;0.54,-0.06,9.35,30.3,5.44,-1.97,0.60;129,-63,-566;27.75,27.75,27.75,27.50
73398;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.56,-0.03,9.38,30.2,5.56,-1.97,0.54;132,-63,-568;27.75,27.75,27.75,27.50
75169;0:0:0,!,0.00000,0.00000,0.00;28.8,101258,6;0.55,-0.13,9.41,30.2,5.44,-2.03,0.36;131,-64,-568;27.75,27.75,27.75,27.50
76931;0:0:0,!,0.00000,0.00000,0.00;28.7,101263,5;0.56,-0.11,9.31,30.2,5.44,-2.09,0.42;131,-62,-568;27.75,27.75,27.75,27.50
78691;0:0:0,!,0.00000,0.00000,0.00;28.8,101260,5;0.56,-0.05,9.35,30.2,5.50,-1.79,0.54;131,-65,-567;27.75,27.75,27.75,27.50
80459;0:0:0,!,0.00000,0.00000,0.00;28.8,101257,6;0.62,-0.07,9.36,30.2,5.38,-1.91,0.36;128,-62,-568;27.50,27.75,27.75,27.50
82220;0:0:0,!,0.00000,0.00000,0.00;28.7,101263,5;0.54,-0.14,9.30,30.3,5.50,-1.91,0.42;133,-62,-570;27.50,27.75,27.75,27.50
83987;0:0:0,!,0.00000,0.00000,0.00;28.7,101252,6;0.57,-0.05,9.31,30.2,5.56,-1.79,0.42;130,-65,-570;27.50,27.75,27.75,27.50
85748;0:0:0,!,0.00000,0.00000,0.00;28.8,101265,5;0.57,-0.07,9.28,30.3,5.62,-1.85,0.54;129,-62,-567;27.50,27.75,27.75,27.50
87517;0:0:0,!,0.00000,0.00000,0.00;28.7,101258,6;0.53,-0.14,9.43,30.2,5.56,-2.09,0.48;128,-63,-568;27.50,27.75,27.75,27.50
